"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 03 09:40:58 CST 2026","Tue Feb 03 09:41:58 CST 2026","60591","","","","","","test_user_change_visualizer[MICHI-VU Meter]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 13:42:02 CST 2026","Tue Feb 03 13:45:13 CST 2026","190389","tests.steps","test_05_language","","","","test_user_change_system_language[MICHI-Svenska]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 11:14:51 CST 2026","Tue Feb 03 11:17:58 CST 2026","187306","tests.steps","test_05_language","","","","test_user_change_system_language[MICHI-English]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 13:59:14 CST 2026","Tue Feb 03 14:00:02 CST 2026","48409","","","","","","test_user_change_system_language[MICHI-Pусский]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 09:45:44 CST 2026","Tue Feb 03 09:45:57 CST 2026","12211","","","","","","test_user_change_visualizer[MICHI-VU Meter X2]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 10:26:56 CST 2026","Tue Feb 03 10:27:48 CST 2026","51743","","","","","","test_auto_power_off_successfully[MICHI-20 Mins-1260]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_auto_power_off.feature: Auto power off successfully"
"passed","Tue Feb 03 09:34:38 CST 2026","Tue Feb 03 09:36:15 CST 2026","96824","tests.steps","test_03_adjust_led_brightness","","","","test_user_set_led_brightness[MICHI-High]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_adjust_led_brightness.feature: user_set_led_brightness"
"broken","Tue Feb 03 14:37:08 CST 2026","Tue Feb 03 14:37:08 CST 2026","0","tests.steps","test_00_12v_trigger_in","","","","test_user_use_12v_trigger_out[1-power_toggle!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_12v_trigger_out.feature: user_use_12v_trigger_out"
"passed","Tue Feb 03 10:10:32 CST 2026","Tue Feb 03 10:12:08 CST 2026","95889","tests.steps","test_03_visualizer","","","","test_user_change_visualizer[MICHI-VU Meter(Blue)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 14:26:38 CST 2026","Tue Feb 03 14:27:11 CST 2026","33113","","","","","","test_user_use_12v_trigger_out[1-power_off!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_12v_trigger_out.feature: user_use_12v_trigger_out"
"passed","Tue Feb 03 11:23:12 CST 2026","Tue Feb 03 11:23:31 CST 2026","19420","","","","","","test_user_change_system_language[MICHI-中文]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 14:45:12 CST 2026","Tue Feb 03 14:45:29 CST 2026","17287","tests.steps","test_00_12v_trigger_in","","","","test_user_use_12v_trigger_in[1-power_off!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_12v_trigger_in.feature: user_use_12v_trigger_in"
"passed","Tue Feb 03 10:23:46 CST 2026","Tue Feb 03 10:23:46 CST 2026","414","","","","","","test_auto_power_off_successfully[MICHI-20 Mins-1260]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_auto_power_off.feature: Auto power off successfully"
"passed","Tue Feb 03 09:58:32 CST 2026","Tue Feb 03 09:58:57 CST 2026","24637","","","","","","test_user_change_visualizer[MICHI-Power Meter]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 10:31:14 CST 2026","Tue Feb 03 10:53:59 CST 2026","1365041","tests.steps","test_05_auto_power_off","","","","test_auto_power_off_successfully[MICHI-20 Mins-1260]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_auto_power_off.feature: Auto power off successfully"
"passed","Tue Feb 03 11:25:16 CST 2026","Tue Feb 03 11:28:22 CST 2026","186293","tests.steps","test_05_language","","","","test_user_change_system_language[MICHI-中文]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
"passed","Tue Feb 03 14:51:50 CST 2026","Tue Feb 03 14:52:18 CST 2026","28313","","","","","","test_user_preview_display_brightness[MICHI-Low]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_adjust_display_brightness.feature: user_preview_display_brightness"
"passed","Tue Feb 03 14:28:46 CST 2026","Tue Feb 03 14:29:07 CST 2026","20666","tests.steps","test_00_12v_trigger_out","","","","test_user_use_12v_trigger_out[1-power_off!]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_12v_trigger_out.feature: user_use_12v_trigger_out"
"passed","Tue Feb 03 10:08:35 CST 2026","Tue Feb 03 10:09:56 CST 2026","80790","","","","","","test_user_change_visualizer[MICHI-VU Meter(White)]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/03_visualizer.feature: user_change_visualizer"
"passed","Tue Feb 03 13:41:39 CST 2026","Tue Feb 03 13:41:59 CST 2026","19785","","","","","","test_user_change_system_language[MICHI-Svenska]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_language.feature: user_change_system_language"
