"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Mar 18 14:13:00 CST 2026","Wed Mar 18 14:13:20 CST 2026","20306","","","","","","test_user_switch_tracks_during_playback[DoP->DoP(Mac)-remote, prev-DoP]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_pcusb_input.feature: user_switch_tracks_during_playback"
"passed","Thu Apr 02 14:15:45 CST 2026","Thu Apr 02 14:15:52 CST 2026","7222","tests.steps","test_00_control4_integration","","","","test_control_playback_via_control4[ip-play!-PC-USB]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Control_playback_via_Control4"
"passed","Thu Apr 02 09:26:24 CST 2026","Thu Apr 02 09:26:29 CST 2026","5026","tests.steps","test_00_control4_integration","","","","test_modify_temporary_tone_control_settings[serial-treble_000!, treble=000$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Modify_Temporary_Tone_Control_Settings"
"passed","Wed Apr 01 16:52:43 CST 2026","Wed Apr 01 16:52:47 CST 2026","4494","tests.steps","test_00_control4_integration","","","","test_mute_via_control4[ip-mute_on!-mute=on$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Mute_via_Control4"
"passed","Fri Apr 03 13:30:09 CST 2026","Fri Apr 03 13:30:14 CST 2026","5140","tests.steps","test_00_control4_integration","","","","test_adjust_volume_via_control4[ip-vol_35!, volume=45$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Adjust_volume_via_Control4"
"passed","Thu Apr 02 14:07:23 CST 2026","Thu Apr 02 14:07:28 CST 2026","4799","tests.steps","test_00_control4_integration","","","","test_control_playback_via_control4[serial-pause!-BT]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Control_playback_via_Control4"
"failed","Thu Apr 02 14:29:35 CST 2026","Thu Apr 02 14:29:40 CST 2026","4776","tests.steps","test_00_control4_integration","","","","test_query_current_status_via_control4[serial-speaker?, speaker=a,b$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Query_current_status_via_Control4"
"passed","Wed Mar 18 13:56:09 CST 2026","Wed Mar 18 13:56:42 CST 2026","33274","tests.steps","test_00_play_via_digital_input","","","","test_user_switch_tracks_during_playback[remote, next-PCM]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_digital_input.feature: user_switch_tracks_during_playback"
"broken","Wed Mar 18 15:31:45 CST 2026","Wed Mar 18 15:31:51 CST 2026","6131","tests.steps","test_02_tone_control","","","","test_user_set_temporary_tone[treble, 10]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/02_tone_control.feature: user_set_temporary_tone"
"passed","Thu Apr 02 14:29:30 CST 2026","Thu Apr 02 14:29:34 CST 2026","4869","tests.steps","test_00_control4_integration","","","","test_query_current_status_via_control4[serial-balance?, balance=000$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Query_current_status_via_Control4"
"passed","Mon Mar 30 15:04:15 CST 2026","Mon Mar 30 15:06:16 CST 2026","121003","","","","","","test_update_get_disrupted_during_download[MICHI-Internet]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_get_disrupted_during_download"
"passed","Wed Mar 18 13:36:04 CST 2026","Wed Mar 18 13:36:58 CST 2026","53626","tests.steps","test_00_play_via_analog_input","","","","test_user_control_playback[remote, pause-Analog Input]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_play_via_analog_input.feature: user_control_playback"
"passed","Wed Apr 01 16:08:56 CST 2026","Wed Apr 01 16:09:00 CST 2026","4625","tests.steps","test_00_control4_integration","","","","test_change_source_via_control4[serial-tuner!, source=tuner$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Change_source_via_Control4"
"passed","Wed Apr 01 15:20:06 CST 2026","Wed Apr 01 15:20:57 CST 2026","51048","","","","","","test_get_system_info_via_control4[ip-discover?, discover=ip=192.168.0.29port=9596mac=0CEFAF92E1CC$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Get_system_info_via_Control4"
"passed","Wed Apr 01 16:52:38 CST 2026","Wed Apr 01 16:52:42 CST 2026","4632","tests.steps","test_00_control4_integration","","","","test_mute_via_control4[ip-mute_off!-mute=off$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Mute_via_Control4"
"passed","Wed Apr 01 15:03:31 CST 2026","Wed Apr 01 15:03:57 CST 2026","25408","","","","","","test_get_system_info_via_control4[ip-discover?, discover=ip=192.168.50.111port=9596mac=0CEFAF92E1CC$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Get_system_info_via_Control4"
"passed","Wed Mar 18 15:35:34 CST 2026","Wed Mar 18 15:35:59 CST 2026","24477","","","","","","test_user_set_temporary_tone[treble, 10]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/02_tone_control.feature: user_set_temporary_tone"
"passed","Thu Apr 02 14:31:59 CST 2026","Thu Apr 02 14:32:03 CST 2026","4713","tests.steps","test_00_control4_integration","","","","test_query_current_status_via_control4[ip-bass?, bass=000$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Query_current_status_via_Control4"
"passed","Wed Apr 01 15:18:54 CST 2026","Wed Apr 01 15:18:59 CST 2026","5035","tests.steps","test_00_control4_integration","","","","test_get_system_info_via_control4[serial-ip?, ip=192.168.0.29$]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/00_control4_integration.feature: Get_system_info_via_Control4"
"passed","Mon Mar 30 16:02:19 CST 2026","Mon Mar 30 16:06:33 CST 2026","254228","tests.steps","test_05_system_update","","","","test_update_get_disrupted_during_update[MICHI-Internet]","/Users/lily/PycharmProjects/pytest-bdd-project/amp/tests/features/05_system_update.feature: Update_get_disrupted_during_update"
